filename,label,chi_mean,chi_std,chi_frac_p_lt_0_05,chi_bias,RS_mean,RS_std,SP_equal_ratio,SP_dev_from_0_5,suspicious_score,susp_z
img063.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img075.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img061.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img049.png,clean,29.587339743589745,3.482770661517657,1.0,0.4797676282051282,0.9731836302875129,0.0250557223822359,0.9652,0.46519999999999995,0.0,-1.1009589152496226
img048.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img060.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img074.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img100.png,clean,32.0,0.0,1.0,0.5,1.0,0.0,1.0,0.5,0.0,-1.1009589152496226
img050_5percent.png,5percent,28.517628205128204,3.336240180391057,1.0,0.47115384615384615,0.9107333334537839,0.038651966102861354,0.9442,0.44420000000000004,0.24197168251850512,-0.38295083394631474
img005_5percent.png,5percent,25.94551282051282,8.096636631158342,0.9423076923076923,0.4375,0.8716092226136091,0.05357610954790133,0.9144,0.4144,0.20426206508013067,-0.49484744011856113
img057_5percent.png,5percent,28.928285256410255,3.145113990235886,1.0,0.4746594551282051,0.9244204617639609,0.03486765540506639,0.9502,0.45020000000000004,0.21336140020730443,-0.4678467758763799
img002_5percent.png,5percent,26.823317307692307,7.717180247125469,0.9551282051282052,0.44681490384615385,0.9096223100773895,0.035840011604513826,0.9478,0.4478,0.18415219427563204,-0.5545199174981869
img042_5percent.png,5percent,29.134214743589745,3.2805158251234197,1.0,0.4762620192307692,0.9258325667187168,0.03209605982525422,0.9538,0.4538,0.19919072982734318,-0.5098957286480311
img017_5percent.png,5percent,20.853766025641026,12.63955748042728,0.7532051282051282,0.3622796474358974,0.748315086352852,0.08134359403784419,0.8378,0.3378,0.1409398938800464,-0.682744760061588
img045_5percent.png,5percent,29.14142628205128,3.035724890359843,1.0,0.47646233974358976,0.9286762274679828,0.030968666509103005,0.953,0.45299999999999996,0.198673221335938,-0.5114313433741203
img010_5percent.png,5percent,27.647435897435898,5.064082278440383,0.9967948717948718,0.4621394230769231,0.8927348602963505,0.038770020299353294,0.9336,0.4336,0.21671835600820497,-0.45788560451724675
img073_5percent.png,5percent,9.324919871794872,12.456942910532737,0.391025641025641,0.19000400641025642,0.7391031739827979,0.115679475082705,0.7494,0.24939999999999996,0.06769771825222748,-0.9000779349424478
img026_5percent.png,5percent,28.994791666666668,3.4075653066048064,1.0,0.47506009615384615,0.9264457406098774,0.0330802341657948,0.9506,0.4506,0.20879985321238625,-0.48138235810445984
img074_5percent.png,5percent,29.10536858974359,3.561623433594762,1.0,0.4758613782051282,0.9294696458602711,0.03013576965875812,0.9542,0.45420000000000005,0.20090520719761898,-0.5048083209222303
img021_5percent.png,5percent,28.97275641025641,3.261576241894351,1.0,0.4749599358974359,0.9296818456207623,0.03197325203727646,0.9514,0.4514,0.21003434927684325,-0.47771920983276295
img061_5percent.png,5percent,29.139423076923077,3.2052816469680994,1.0,0.47636217948717946,0.9257278442746071,0.03174109164612925,0.9532,0.45320000000000005,0.1989152314745242,-0.5107132211812521
img034_5percent.png,5percent,28.875400641025642,3.0694664746248237,1.0,0.4742588141025641,0.9277537498790535,0.033351113726116856,0.9504,0.4504,0.2167117734919545,-0.45790513696754814
img099_5percent.png,5percent,25.584535256410255,8.269633254202594,0.9647435897435898,0.4361979166666667,0.8608142759243638,0.047223147185654415,0.9068,0.40680000000000005,0.1814985348527928,-0.5623941815062471
img066_5percent.png,5percent,24.231570512820515,9.718326723068637,0.9423076923076923,0.4186698717948718,0.8609002681274993,0.04799845035616569,0.9076,0.40759999999999996,0.1562866079534365,-0.6372061060692863
img033_5percent.png,5percent,28.73076923076923,3.268658038067379,1.0,0.4729567307692308,0.916351269287502,0.036052573998520195,0.9476,0.4476,0.22715648183472356,-0.4269123161593086
img011_5percent.png,5percent,28.717147435897434,4.721046884939941,0.9903846153846154,0.4707532051282051,0.9269513654672079,0.03288869495161459,0.9542,0.45420000000000005,0.1940783532592024,-0.5250658000067325
img044_5percent.png,5percent,28.66746794871795,3.4195040827654584,1.0,0.4723557692307692,0.915515420461025,0.036326934261455904,0.9452,0.44520000000000004,0.2316737769929398,-0.41350804341353586
img016_5percent.png,5percent,28.89863782051282,3.412583377432496,1.0,0.4742588141025641,0.9238855315901007,0.034243176048403705,0.9498,0.4498,0.21372745831511322,-0.4667605633208541
img043_5percent.png,5percent,29.01642628205128,3.3555918410229846,1.0,0.4752604166666667,0.9251211211913561,0.03340107450139756,0.952,0.45199999999999996,0.20726310917886306,-0.4859423736545435
img003_5percent.png,5percent,28.97275641025641,3.2489302625511134,1.0,0.4749599358974359,0.9300743627547484,0.031762700786556665,0.9522,0.45220000000000005,0.2099281704513989,-0.47803427667834936
img056_5percent.png,5percent,28.817307692307693,3.1114573418160223,1.0,0.47375801282051283,0.927831154602768,0.033095008862012436,0.9486,0.4486,0.22077525434480189,-0.44584747773983024
img004_5percent.png,5percent,29.25400641025641,3.081798167023045,1.0,0.47736378205128205,0.9360853293860616,0.029046491127900313,0.9552,0.45520000000000005,0.19060593869171874,-0.5353695747920234
img051_5percent.png,5percent,27.59775641025641,6.184306914892494,0.9807692307692307,0.4589342948717949,0.9020575329843586,0.04097970806078862,0.9344,0.4344,0.20546272560087586,-0.4912846928258858
img032_5percent.png,5percent,22.669471153846153,11.057608630013657,0.8557692307692307,0.3935296474358974,0.8383748720391044,0.07058167606552769,0.8894,0.38939999999999997,0.1704187974941821,-0.5952713383677416
img067_5percent.png,5percent,26.427884615384617,7.110238848779019,0.9711538461538461,0.44711538461538464,0.8992607071199477,0.04464765542013623,0.9314,0.4314,0.1922537905213717,-0.5304798665494451
img098_5percent.png,5percent,28.985977564102566,3.2870566274301587,1.0,0.47506009615384615,0.9243976091901613,0.0333053584787167,0.9502,0.45020000000000004,0.20952187671466801,-0.4792398813314202
img035_5percent.png,5percent,29.040064102564102,3.1487554514961555,1.0,0.4755608974358974,0.9222884700252965,0.03422435558552592,0.952,0.45199999999999996,0.20581526732048608,-0.4902385877567221
img060_5percent.png,5percent,28.878205128205128,3.318766711229255,1.0,0.47415865384615385,0.9189144234411953,0.03550613531089738,0.951,0.45099999999999996,0.21685079666715462,-0.45749261033532745
img020_5percent.png,5percent,29.19591346153846,3.1362185372937486,1.0,0.4768629807692308,0.9262546154132623,0.03208885252416172,0.9542,0.45420000000000005,0.195020378266133,-0.5222705077612679
img075_5percent.png,5percent,28.78205128205128,3.3175569706909944,1.0,0.4733573717948718,0.9194354730249041,0.03664093665608411,0.948,0.44799999999999995,0.2235614154543028,-0.43758003846093174
img027_5percent.png,5percent,28.37139423076923,4.03431259376334,1.0,0.4694511217948718,0.9184214421054919,0.03409197024719228,0.9444,0.4444,0.2027725633557995,-0.49926727248924857
img072_5percent.png,5percent,29.033653846153847,3.07264952621459,1.0,0.4755608974358974,0.9247210628914713,0.03305543320022477,0.9524,0.4524,0.2060896568145352,-0.4894243855653688
img087_5percent.png,5percent,25.798076923076923,8.645118462164186,0.9487179487179487,0.4360977564102564,0.8752791257283723,0.04346535876625156,0.9208,0.42079999999999995,0.17694630796600117,-0.5759021079653386
img078_5percent.png,5percent,29.08613782051282,3.2983858334048044,1.0,0.4758613782051282,0.9276572170110012,0.031644933043714324,0.9554,0.4554,0.20213268255499042,-0.5011660053544739
img080_5percent.png,5percent,25.700320512820515,8.28811464981956,0.9583333333333334,0.43669871794871795,0.8706271767544416,0.0574034549866802,0.9226,0.4226,0.1756469219626958,-0.5797578056296068
imh009_5percent.png,5percent,28.806490384615383,3.5006386697374796,1.0,0.47345753205128205,0.9239941108282652,0.034355619494897835,0.949,0.44899999999999995,0.22162126187587394,-0.44333710033603324
img095_5percent.png,5percent,27.377003205128204,6.6716387203395024,0.967948717948718,0.45522836538461536,0.9022620725698831,0.03589704147225984,0.9366,0.4366,0.20839066075813276,-0.4825965641880162
img092_5percent.png,5percent,27.411858974358974,6.444586557971635,0.967948717948718,0.45693108974358976,0.8826863697372791,0.03664844499831655,0.93,0.43000000000000005,0.18395761348796744,-0.5550973014984772
img038_5percent.png,5percent,25.061298076923077,9.543564635880404,0.907051282051282,0.4231770833333333,0.8485603327776181,0.05223165731520071,0.905,0.405,0.18365941917983017,-0.5559821402565202
img049_5percent.png,5percent,26.846554487179485,4.421993735091106,1.0,0.45622996794871795,0.8990246813805686,0.049470082740745554,0.9198,0.41979999999999995,0.1907804292293743,-0.5348518050478797
img039_5percent.png,5percent,29.009615384615383,3.0869652832131615,1.0,0.4753605769230769,0.9263145036987621,0.03212045958310734,0.9512,0.45120000000000005,0.20775230330678363,-0.4844907767837145
img093_5percent.png,5percent,29.28044871794872,3.1056894323055313,1.0,0.4775641025641026,0.9303986479388338,0.029800120677786174,0.9556,0.4556,0.18905368505258718,-0.5399756123478588
img094_5percent.png,5percent,28.431089743589745,4.4570442407206325,0.9967948717948718,0.46935096153846156,0.9207990145269678,0.03377819331143018,0.9464,0.4464,0.20475221823498127,-0.49339299750529325
img081_5percent.png,5percent,29.197916666666668,2.965208188648803,1.0,0.476963141025641,0.935653733088108,0.028266025322560936,0.9552,0.45520000000000005,0.1943589488169908,-0.524233182421183
img079_5percent.png,5percent,29.135016025641026,3.3071966859585133,1.0,0.4762620192307692,0.9290076911251552,0.032588482946980794,0.9552,0.45520000000000005,0.1988411500321258,-0.5109330447315247
img086_5percent.png,5percent,29.13341346153846,3.295277453039591,1.0,0.4762620192307692,0.9293761501032918,0.030934860767277222,0.9532,0.45320000000000005,0.19915337732456698,-0.5100065655797377
img048_5percent.png,5percent,28.962339743589745,3.465790342573661,1.0,0.47475961538461536,0.9249019993621508,0.03297364594460866,0.9508,0.4508,0.21100647642036097,-0.4748345948322178
img008_5percent.png,5percent,28.93309294871795,3.2128018865959325,1.0,0.4746594551282051,0.922465765499757,0.03402569434127498,0.9508,0.4508,0.2130615346146886,-0.4687365738748978
img069_5percent.png,5percent,28.89863782051282,3.4269932886185046,1.0,0.4742588141025641,0.9220590465030695,0.034126805879288506,0.951,0.45099999999999996,0.21200850133315094,-0.47186126350037727
img096_5percent.png,5percent,28.881009615384617,3.15558969710037,1.0,0.4742588141025641,0.9179034457716428,0.035756224649493885,0.9494,0.4494,0.2168864887798798,-0.4573867003168132
img091_5percent.png,5percent,24.35536858974359,8.877057432630394,0.9455128205128205,0.42177483974358976,0.8391783989825097,0.06072098661313605,0.8934,0.39339999999999997,0.19473858756024243,-0.5231066717369849
img084_5percent.png,5percent,23.68349358974359,10.84695968598787,0.8621794871794872,0.40284455128205127,0.8639695523205484,0.0511386999769419,0.8904,0.39039999999999997,0.1825008121631836,-0.5594201012292606
img029_5percent.png,5percent,28.96955128205128,3.2255730146767996,1.0,0.4749599358974359,0.9218547179255138,0.03375086633215432,0.9496,0.4496,0.21079478481825234,-0.4754627521416849
img083_5percent.png,5percent,29.05448717948718,3.0002730740828247,1.0,0.47576121794871795,0.9298024128201963,0.03190778607371058,0.9528,0.4528,0.20443290843376957,-0.4943404927465673
img058_5percent.png,5percent,27.887419871794872,5.405668320714792,0.9903846153846154,0.46304086538461536,0.8931085697269652,0.037079211858497815,0.937,0.43700000000000006,0.19748305093679153,-0.5149629630901993
img082_5percent.png,5percent,29.018830128205128,3.402045598812571,1.0,0.4752604166666667,0.9229858423878999,0.03366417547221029,0.9518,0.4518,0.2072200392537982,-0.4860701760235473
img028_5percent.png,5percent,28.83253205128205,3.3494551076560923,1.0,0.47375801282051283,0.9223615612589797,0.034880009474369804,0.9482,0.44820000000000004,0.22004889674258066,-0.4480028151862732
img085_5percent.png,5percent,29.200721153846153,3.1957104977933093,1.0,0.4768629807692308,0.9349630406154921,0.029534522110621308,0.955,0.45499999999999996,0.1942250984051043,-0.5246303597950807
img090_5percent.png,5percent,26.056490384615383,7.453075961532197,0.9807692307692307,0.44381009615384615,0.8439225300540988,0.05047324340892202,0.9168,0.41679999999999995,0.14931489541769388,-0.6578934273669094
img097_5percent.png,5percent,24.330929487179485,9.611710402442043,0.9294871794871795,0.4192708333333333,0.8140793154256329,0.054417813688457155,0.897,0.397,0.16803165556746308,-0.6023547589430858
img068_5percent.png,5percent,27.38221153846154,6.673642790100985,0.9871794871794872,0.4567307692307692,0.9033890312617324,0.03873584221445767,0.9364,0.4364,0.18610980528245305,-0.5487110537984509
img059_5percent.png,5percent,29.11738782051282,3.031401520703494,1.0,0.4762620192307692,0.9248398855098822,0.03324916191864831,0.9534,0.4534,0.20039932093893445,-0.506309448732622
img019_5percent.png,5percent,27.48878205128205,6.649814012528193,0.9711538461538461,0.45713141025641024,0.8997094405406442,0.0363598797859131,0.9368,0.43679999999999997,0.18443226465700405,-0.5536888582805719
img041_5percent.png,5percent,28.705929487179485,3.5993178575807576,1.0,0.47255608974358976,0.9182666613639241,0.03548671624271965,0.947,0.44699999999999995,0.228791611756973,-0.42206035792214525
img014_5percent.png,5percent,22.006810897435898,11.231386118397063,0.8557692307692307,0.3877203525641026,0.772232644331571,0.06037302837370496,0.8586,0.35860000000000003,0.15086294357276614,-0.6532998688396485
img046_5percent.png,5percent,29.005608974358974,3.639211283199371,0.9967948717948718,0.4745592948717949,0.9335604560767038,0.03143709100569733,0.9538,0.4538,0.1977499732427254,-0.5141709184561088
img013_5percent.png,5percent,28.799278846153847,3.3820447429622615,1.0,0.47345753205128205,0.9274521961944877,0.033982740626817776,0.9486,0.4486,0.22199224037195409,-0.44223628740039184
img053_5percent.png,5percent,28.984375,3.2467017055997354,1.0,0.47506009615384615,0.9274481869373472,0.03212658548778263,0.9518,0.4518,0.20931565687376186,-0.47985180215932277
img006_5percent.png,5percent,29.05889423076923,3.260751296504998,1.0,0.4756610576923077,0.9234023944788772,0.033048184187797355,0.953,0.45299999999999996,0.20440137416613618,-0.4944340650966997
img054_5percent.png,5percent,25.96153846153846,7.718863416386405,0.967948717948718,0.4407051282051282,0.8797306731980666,0.04328072940738682,0.9236,0.4236,0.18715712605691445,-0.545603315025247
img001_5percent.png,5percent,22.08253205128205,12.206018120761469,0.7948717948717948,0.37880608974358976,0.7883401673141697,0.06875799789439876,0.8524,0.35240000000000005,0.15424836450111562,-0.643254232259912
img062_5percent.png,5percent,28.82451923076923,3.2144187265554214,1.0,0.47375801282051283,0.9151388056976411,0.03598963029782354,0.9488,0.4488,0.2208362780502714,-0.4456664007095673
img037_5percent.png,5percent,27.232371794871796,7.020680427811885,0.9775641025641025,0.4545272435897436,0.8721150238481357,0.04133479401229958,0.9308,0.43079999999999996,0.17399608020361315,-0.5846563859578386
